date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,days_to_nearest_holiday,season,is_flu_season,flu_activity_index,is_allergy_season,baidu_flu_index,is_vbp_period,days_since_vbp1,days_since_vbp2
2024-01-09,2024,1,9,1,2,1,0,0,31,winter,1,9.04,0,7694,1,952,69
2024-01-10,2024,1,10,2,2,1,0,0,30,winter,1,3.29,0,2948,1,953,70
2024-01-11,2024,1,11,3,2,1,0,0,29,winter,1,4.0,0,3619,1,954,71
2024-01-12,2024,1,12,4,2,1,0,0,28,winter,1,5.2,0,4727,1,955,72
2024-01-13,2024,1,13,5,2,1,1,0,27,winter,1,3.3,0,3210,1,956,73
2024-01-14,2024,1,14,6,2,1,1,0,26,winter,1,3.33,0,2985,1,957,74
2024-01-15,2024,1,15,0,3,1,0,0,25,winter,1,8.83,0,7464,1,958,75
2024-01-16,2024,1,16,1,3,1,0,0,24,winter,1,6.49,0,5905,1,959,76
2024-01-17,2024,1,17,2,3,1,0,0,23,winter,1,5.32,0,4857,1,960,77
2024-01-18,2024,1,18,3,3,1,0,0,22,winter,1,7.7,0,7074,1,961,78
2024-01-19,2024,1,19,4,3,1,0,0,21,winter,1,5.73,0,5323,1,962,79
2024-01-20,2024,1,20,5,3,1,1,0,20,winter,1,9.16,0,8054,1,963,80
2024-01-21,2024,1,21,6,3,1,1,0,19,winter,1,9.45,0,7785,1,964,81
2024-01-22,2024,1,22,0,4,1,0,0,18,winter,1,5.72,0,5230,1,965,82
2024-01-23,2024,1,23,1,4,1,0,0,17,winter,1,7.24,0,6279,1,966,83
2024-01-24,2024,1,24,2,4,1,0,0,16,winter,1,8.31,0,7039,1,967,84
2024-01-25,2024,1,25,3,4,1,0,0,15,winter,1,5.61,0,5019,1,968,85
2024-01-26,2024,1,26,4,4,1,0,0,14,winter,1,1.58,0,1953,1,969,86
2024-01-27,2024,1,27,5,4,1,1,0,13,winter,1,6.71,0,5965,1,970,87
2024-01-28,2024,1,28,6,4,1,1,0,12,winter,1,4.21,0,3689,1,971,88
2024-01-29,2024,1,29,0,5,1,0,0,11,winter,1,6.02,0,5468,1,972,89
2024-01-30,2024,1,30,1,5,1,0,0,10,winter,1,6.09,0,5242,1,973,90
2024-01-31,2024,1,31,2,5,1,0,0,9,winter,1,7.24,0,6335,1,974,91
2024-02-01,2024,2,1,3,5,1,0,0,8,winter,1,5.28,0,4662,1,975,92
2024-02-02,2024,2,2,4,5,1,0,0,7,winter,1,7.26,0,6265,1,976,93
2024-02-03,2024,2,3,5,5,1,1,0,6,winter,1,8.07,0,7111,1,977,94
2024-02-04,2024,2,4,6,5,1,1,0,5,winter,1,2.7,0,2455,1,978,95
2024-02-05,2024,2,5,0,6,1,0,0,4,winter,1,3.15,0,3407,1,979,96
2024-02-06,2024,2,6,1,6,1,0,0,3,winter,1,3.43,0,2881,1,980,97
2024-02-07,2024,2,7,2,6,1,0,0,2,winter,1,5.25,0,4577,1,981,98
2024-02-08,2024,2,8,3,6,1,0,0,1,winter,1,6.58,0,5839,1,982,99
2024-02-09,2024,2,9,4,6,1,0,1,0,winter,1,8.58,0,7482,1,983,100
2024-02-10,2024,2,10,5,6,1,1,0,1,winter,1,4.99,0,4473,1,984,101
2024-02-11,2024,2,11,6,6,1,1,0,2,winter,1,5.67,0,5027,1,985,102
2024-02-12,2024,2,12,0,7,1,0,0,3,winter,1,6.9,0,6102,1,986,103
2024-02-13,2024,2,13,1,7,1,0,0,4,winter,1,6.3,0,5493,1,987,104
2024-02-14,2024,2,14,2,7,1,0,0,5,winter,1,5.3,0,5015,1,988,105
2024-02-15,2024,2,15,3,7,1,0,0,6,winter,1,6.35,0,5746,1,989,106
2024-02-16,2024,2,16,4,7,1,0,0,7,winter,1,7.48,0,6661,1,990,107
2024-02-17,2024,2,17,5,7,1,1,0,8,winter,1,7.01,0,5912,1,991,108
2024-02-18,2024,2,18,6,7,1,1,0,9,winter,1,6.08,0,5347,1,992,109
2024-02-19,2024,2,19,0,8,1,0,0,10,winter,1,4.08,0,3701,1,993,110
2024-02-20,2024,2,20,1,8,1,0,0,11,winter,1,5.42,0,4634,1,994,111
2024-02-21,2024,2,21,2,8,1,0,0,12,winter,1,5.23,0,4757,1,995,112
2024-02-22,2024,2,22,3,8,1,0,0,13,winter,1,4.52,0,4011,1,996,113
2024-02-23,2024,2,23,4,8,1,0,0,14,winter,1,4.3,0,4071,1,997,114
2024-02-24,2024,2,24,5,8,1,1,0,15,winter,1,6.95,0,5847,1,998,115
2024-02-25,2024,2,25,6,8,1,1,0,16,winter,1,5.93,0,5591,1,999,116
2024-02-26,2024,2,26,0,9,1,0,0,17,winter,1,4.04,0,3553,1,1000,117
2024-02-27,2024,2,27,1,9,1,0,0,18,winter,1,6.52,0,5763,1,1001,118
2024-02-28,2024,2,28,2,9,1,0,0,19,winter,1,7.2,0,6420,1,1002,119
2024-02-29,2024,2,29,3,9,1,0,0,20,winter,1,5.28,0,4607,1,1003,120
2024-03-01,2024,3,1,4,9,1,0,0,21,spring,1,2.75,1,2870,1,1004,121
2024-03-02,2024,3,2,5,9,1,1,0,22,spring,1,2.17,1,1988,1,1005,122
2024-03-03,2024,3,3,6,9,1,1,0,23,spring,1,3.4,1,3513,1,1006,123
2024-03-04,2024,3,4,0,10,1,0,0,24,spring,1,2.88,1,2806,1,1007,124
2024-03-05,2024,3,5,1,10,1,0,0,25,spring,1,2.77,1,2599,1,1008,125
2024-03-06,2024,3,6,2,10,1,0,0,26,spring,1,2.39,1,2355,1,1009,126
2024-03-07,2024,3,7,3,10,1,0,0,27,spring,1,2.93,1,3003,1,1010,127
2024-03-08,2024,3,8,4,10,1,0,0,27,spring,1,3.23,1,2964,1,1011,128
2024-03-09,2024,3,9,5,10,1,1,0,26,spring,1,5.87,1,5046,1,1012,129
2024-03-10,2024,3,10,6,10,1,1,0,25,spring,1,2.99,1,2850,1,1013,130
2024-03-11,2024,3,11,0,11,1,0,0,24,spring,1,3.18,1,2806,1,1014,131
2024-03-12,2024,3,12,1,11,1,0,0,23,spring,1,2.92,1,3197,1,1015,132
2024-03-13,2024,3,13,2,11,1,0,0,22,spring,1,2.02,1,2006,1,1016,133
2024-03-14,2024,3,14,3,11,1,0,0,21,spring,1,2.55,1,2705,1,1017,134
2024-03-15,2024,3,15,4,11,1,0,0,20,spring,1,4.89,1,4451,1,1018,135
2024-03-16,2024,3,16,5,11,1,1,0,19,spring,1,2.44,1,2258,1,1019,136
2024-03-17,2024,3,17,6,11,1,1,0,18,spring,1,3.43,1,3246,1,1020,137
2024-03-18,2024,3,18,0,12,1,0,0,17,spring,1,2.77,1,2870,1,1021,138
2024-03-19,2024,3,19,1,12,1,0,0,16,spring,1,2.6,1,2542,1,1022,139
2024-03-20,2024,3,20,2,12,1,0,0,15,spring,1,2.27,1,2553,1,1023,140
2024-03-21,2024,3,21,3,12,1,0,0,14,spring,1,2.86,1,4474,1,1024,141
2024-03-22,2024,3,22,4,12,1,0,0,13,spring,1,2.12,1,2381,1,1025,142
2024-03-23,2024,3,23,5,12,1,1,0,12,spring,1,3.54,1,3242,1,1026,143
2024-03-24,2024,3,24,6,12,1,1,0,11,spring,1,2.66,1,2411,1,1027,144
2024-03-25,2024,3,25,0,13,1,0,0,10,spring,1,4.07,1,3634,1,1028,145
2024-03-26,2024,3,26,1,13,1,0,0,9,spring,1,3.43,1,3287,1,1029,146
2024-03-27,2024,3,27,2,13,1,0,0,8,spring,1,2.45,1,2568,1,1030,147
2024-03-28,2024,3,28,3,13,1,0,0,7,spring,1,2.36,1,1954,1,1031,148
2024-03-29,2024,3,29,4,13,1,0,0,6,spring,1,3.38,1,3204,1,1032,149
2024-03-30,2024,3,30,5,13,1,1,0,5,spring,1,4.8,1,4371,1,1033,150
2024-03-31,2024,3,31,6,13,1,1,0,4,spring,1,2.24,1,2240,1,1034,151
2024-04-01,2024,4,1,0,14,2,0,0,3,spring,0,0.0,1,758,1,1035,152
2024-04-02,2024,4,2,1,14,2,0,0,2,spring,0,0.58,1,1046,1,1036,153
2024-04-03,2024,4,3,2,14,2,0,0,1,spring,0,0.82,1,1419,1,1037,154
2024-04-04,2024,4,4,3,14,2,0,1,0,spring,0,0.77,1,1073,1,1038,155
2024-04-05,2024,4,5,4,14,2,0,0,1,spring,0,0.14,1,803,1,1039,156
2024-04-06,2024,4,6,5,14,2,1,0,2,spring,0,0.6,1,2566,1,1040,157
2024-04-07,2024,4,7,6,14,2,1,0,3,spring,0,0.87,1,1460,1,1041,158
2024-04-08,2024,4,8,0,15,2,0,0,4,spring,0,0.34,1,552,1,1042,159
2024-04-09,2024,4,9,1,15,2,0,0,5,spring,0,0.39,1,760,1,1043,160
2024-04-10,2024,4,10,2,15,2,0,0,6,spring,0,0.37,1,724,1,1044,161
2024-04-11,2024,4,11,3,15,2,0,0,7,spring,0,0.46,1,966,1,1045,162
2024-04-12,2024,4,12,4,15,2,0,0,8,spring,0,0.13,1,738,1,1046,163
2024-04-13,2024,4,13,5,15,2,1,0,9,spring,0,0.56,1,779,1,1047,164
2024-04-14,2024,4,14,6,15,2,1,0,10,spring,0,0.68,1,1057,1,1048,165
2024-04-15,2024,4,15,0,16,2,0,0,11,spring,0,0.62,1,591,1,1049,166
2024-04-16,2024,4,16,1,16,2,0,0,12,spring,0,0.51,1,1199,1,1050,167
2024-04-17,2024,4,17,2,16,2,0,0,13,spring,0,0.12,1,490,1,1051,168
2024-04-18,2024,4,18,3,16,2,0,0,13,spring,0,0.43,1,858,1,1052,169
2024-04-19,2024,4,19,4,16,2,0,0,12,spring,0,1.2,1,1398,1,1053,170
2024-04-20,2024,4,20,5,16,2,1,0,11,spring,0,0.47,1,1107,1,1054,171
2024-04-21,2024,4,21,6,16,2,1,0,10,spring,0,0.3,1,169,1,1055,172
2024-04-22,2024,4,22,0,17,2,0,0,9,spring,0,0.77,1,1109,1,1056,173
2024-04-23,2024,4,23,1,17,2,0,0,8,spring,0,0.96,1,1251,1,1057,174
2024-04-24,2024,4,24,2,17,2,0,0,7,spring,0,0.6,1,888,1,1058,175
2024-04-25,2024,4,25,3,17,2,0,0,6,spring,0,0.42,1,1185,1,1059,176
2024-04-26,2024,4,26,4,17,2,0,0,5,spring,0,0.89,1,1034,1,1060,177
2024-04-27,2024,4,27,5,17,2,1,0,4,spring,0,0.3,1,898,1,1061,178
2024-04-28,2024,4,28,6,17,2,1,0,3,spring,0,0.87,1,1264,1,1062,179
2024-04-29,2024,4,29,0,18,2,0,0,2,spring,0,0.31,1,1001,1,1063,180
2024-04-30,2024,4,30,1,18,2,0,0,1,spring,0,0.37,1,662,1,1064,181
2024-05-01,2024,5,1,2,18,2,0,1,0,spring,0,0.76,1,965,1,1065,182
2024-05-02,2024,5,2,3,18,2,0,0,1,spring,0,0.83,1,1379,1,1066,183
2024-05-03,2024,5,3,4,18,2,0,0,2,spring,0,0.56,1,1032,1,1067,184
2024-05-04,2024,5,4,5,18,2,1,0,3,spring,0,0.91,1,922,1,1068,185
2024-05-05,2024,5,5,6,18,2,1,0,4,spring,0,0.57,1,847,1,1069,186
2024-05-06,2024,5,6,0,19,2,0,0,5,spring,0,0.28,1,803,1,1070,187
2024-05-07,2024,5,7,1,19,2,0,0,6,spring,0,0.43,1,1012,1,1071,188
2024-05-08,2024,5,8,2,19,2,0,0,7,spring,0,0.6,1,844,1,1072,189
2024-05-09,2024,5,9,3,19,2,0,0,8,spring,0,0.92,1,651,1,1073,190
2024-05-10,2024,5,10,4,19,2,0,0,9,spring,0,0.74,1,1198,1,1074,191
2024-05-11,2024,5,11,5,19,2,1,0,10,spring,0,0.95,1,1016,1,1075,192
2024-05-12,2024,5,12,6,19,2,1,0,11,spring,0,0.12,1,193,1,1076,193
2024-05-13,2024,5,13,0,20,2,0,0,12,spring,0,0.76,1,545,1,1077,194
2024-05-14,2024,5,14,1,20,2,0,0,13,spring,0,0.63,1,1169,1,1078,195
2024-05-15,2024,5,15,2,20,2,0,0,14,spring,0,0.6,1,1002,1,1079,196
2024-05-16,2024,5,16,3,20,2,0,0,15,spring,0,0.59,1,924,1,1080,197
2024-05-17,2024,5,17,4,20,2,0,0,16,spring,0,0.0,1,778,1,1081,198
2024-05-18,2024,5,18,5,20,2,1,0,17,spring,0,0.0,1,627,1,1082,199
2024-05-19,2024,5,19,6,20,2,1,0,18,spring,0,0.49,1,1212,1,1083,200
2024-05-20,2024,5,20,0,21,2,0,0,19,spring,0,0.47,1,594,1,1084,201
2024-05-21,2024,5,21,1,21,2,0,0,20,spring,0,0.5,1,2330,1,1085,202
2024-05-22,2024,5,22,2,21,2,0,0,19,spring,0,0.57,1,636,1,1086,203
2024-05-23,2024,5,23,3,21,2,0,0,18,spring,0,0.63,1,956,1,1087,204
2024-05-24,2024,5,24,4,21,2,0,0,17,spring,0,0.48,1,835,1,1088,205
2024-05-25,2024,5,25,5,21,2,1,0,16,spring,0,0.7,1,1185,1,1089,206
2024-05-26,2024,5,26,6,21,2,1,0,15,spring,0,0.39,1,823,1,1090,207
2024-05-27,2024,5,27,0,22,2,0,0,14,spring,0,0.61,1,1114,1,1091,208
2024-05-28,2024,5,28,1,22,2,0,0,13,spring,0,0.26,1,846,1,1092,209
2024-05-29,2024,5,29,2,22,2,0,0,12,spring,0,0.0,1,931,1,1093,210
2024-05-30,2024,5,30,3,22,2,0,0,11,spring,0,0.38,1,739,1,1094,211
2024-05-31,2024,5,31,4,22,2,0,0,10,spring,0,0.67,1,2342,1,1095,212
2024-06-01,2024,6,1,5,22,2,1,0,9,summer,0,0.28,0,773,1,1096,213
2024-06-02,2024,6,2,6,22,2,1,0,8,summer,0,0.65,0,861,1,1097,214
2024-06-03,2024,6,3,0,23,2,0,0,7,summer,0,0.89,0,1509,1,1098,215
2024-06-04,2024,6,4,1,23,2,0,0,6,summer,0,0.59,0,912,1,1099,216
2024-06-05,2024,6,5,2,23,2,0,0,5,summer,0,0.32,0,639,1,1100,217
2024-06-06,2024,6,6,3,23,2,0,0,4,summer,0,0.32,0,659,1,1101,218
2024-06-07,2024,6,7,4,23,2,0,0,3,summer,0,0.53,0,1069,1,1102,219
2024-06-08,2024,6,8,5,23,2,1,0,2,summer,0,0.66,0,993,1,1103,220
2024-06-09,2024,6,9,6,23,2,1,0,1,summer,0,0.8,0,1010,1,1104,221
2024-06-10,2024,6,10,0,24,2,0,1,0,summer,0,0.68,0,1374,1,1105,222
2024-06-11,2024,6,11,1,24,2,0,0,1,summer,0,1.21,0,1297,1,1106,223
2024-06-12,2024,6,12,2,24,2,0,0,2,summer,0,0.98,0,1292,1,1107,224
2024-06-13,2024,6,13,3,24,2,0,0,3,summer,0,0.46,0,996,1,1108,225
2024-06-14,2024,6,14,4,24,2,0,0,4,summer,0,1.19,0,1127,1,1109,226
2024-06-15,2024,6,15,5,24,2,1,0,5,summer,0,0.17,0,734,1,1110,227
2024-06-16,2024,6,16,6,24,2,1,0,6,summer,0,0.2,0,446,1,1111,228
2024-06-17,2024,6,17,0,25,2,0,0,7,summer,0,0.62,0,1159,1,1112,229
2024-06-18,2024,6,18,1,25,2,0,0,8,summer,0,0.45,0,666,1,1113,230
2024-06-19,2024,6,19,2,25,2,0,0,9,summer,0,0.0,0,639,1,1114,231
2024-06-20,2024,6,20,3,25,2,0,0,10,summer,0,0.95,0,1478,1,1115,232
2024-06-21,2024,6,21,4,25,2,0,0,11,summer,0,0.72,0,1248,1,1116,233
2024-06-22,2024,6,22,5,25,2,1,0,12,summer,0,0.44,0,904,1,1117,234
2024-06-23,2024,6,23,6,25,2,1,0,13,summer,0,0.44,0,806,1,1118,235
2024-06-24,2024,6,24,0,26,2,0,0,14,summer,0,0.38,0,690,1,1119,236
2024-06-25,2024,6,25,1,26,2,0,0,15,summer,0,0.0,0,2987,1,1120,237
2024-06-26,2024,6,26,2,26,2,0,0,16,summer,0,0.23,0,547,1,1121,238
2024-06-27,2024,6,27,3,26,2,0,0,17,summer,0,0.24,0,485,1,1122,239
2024-06-28,2024,6,28,4,26,2,0,0,18,summer,0,0.85,0,1312,1,1123,240
2024-06-29,2024,6,29,5,26,2,1,0,19,summer,0,0.33,0,603,1,1124,241
2024-06-30,2024,6,30,6,26,2,1,0,20,summer,0,0.59,0,780,1,1125,242
2024-07-01,2024,7,1,0,27,3,0,0,21,summer,0,0.37,0,509,1,1126,243
2024-07-02,2024,7,2,1,27,3,0,0,22,summer,0,0.22,0,579,1,1127,244
2024-07-03,2024,7,3,2,27,3,0,0,23,summer,0,0.58,0,949,1,1128,245
2024-07-04,2024,7,4,3,27,3,0,0,24,summer,0,0.53,0,976,1,1129,246
2024-07-05,2024,7,5,4,27,3,0,0,25,summer,0,0.99,0,1478,1,1130,247
2024-07-06,2024,7,6,5,27,3,1,0,26,summer,0,0.36,0,897,1,1131,248
2024-07-07,2024,7,7,6,27,3,1,0,27,summer,0,0.29,0,698,1,1132,249
2024-07-08,2024,7,8,0,28,3,0,0,28,summer,0,0.81,0,1111,1,1133,250
2024-07-09,2024,7,9,1,28,3,0,0,29,summer,0,0.46,0,974,1,1134,251
2024-07-10,2024,7,10,2,28,3,0,0,30,summer,0,0.92,0,1489,1,1135,252
2024-07-11,2024,7,11,3,28,3,0,0,31,summer,0,0.38,0,830,1,1136,253
2024-07-12,2024,7,12,4,28,3,0,0,32,summer,0,0.58,0,873,1,1137,254
2024-07-13,2024,7,13,5,28,3,1,0,33,summer,0,0.27,0,515,1,1138,255
2024-07-14,2024,7,14,6,28,3,1,0,34,summer,0,0.24,0,401,1,1139,256
2024-07-15,2024,7,15,0,29,3,0,0,35,summer,0,0.0,0,633,1,1140,257
2024-07-16,2024,7,16,1,29,3,0,0,36,summer,0,0.79,0,1249,1,1141,258
2024-07-17,2024,7,17,2,29,3,0,0,37,summer,0,0.29,0,850,1,1142,259
2024-07-18,2024,7,18,3,29,3,0,0,38,summer,0,0.7,0,1032,1,1143,260
2024-07-19,2024,7,19,4,29,3,0,0,39,summer,0,0.48,0,3281,1,1144,261
2024-07-20,2024,7,20,5,29,3,1,0,40,summer,0,0.69,0,952,1,1145,262
2024-07-21,2024,7,21,6,29,3,1,0,41,summer,0,0.0,0,691,1,1146,263
2024-07-22,2024,7,22,0,30,3,0,0,42,summer,0,0.65,0,1009,1,1147,264
2024-07-23,2024,7,23,1,30,3,0,0,43,summer,0,0.79,0,1013,1,1148,265
2024-07-24,2024,7,24,2,30,3,0,0,44,summer,0,0.44,0,973,1,1149,266
2024-07-25,2024,7,25,3,30,3,0,0,45,summer,0,0.22,0,760,1,1150,267
2024-07-26,2024,7,26,4,30,3,0,0,46,summer,0,0.0,0,571,1,1151,268
2024-07-27,2024,7,27,5,30,3,1,0,47,summer,0,0.32,0,769,1,1152,269
2024-07-28,2024,7,28,6,30,3,1,0,48,summer,0,0.0,0,492,1,1153,270
2024-07-29,2024,7,29,0,31,3,0,0,49,summer,0,0.76,0,1589,1,1154,271
2024-07-30,2024,7,30,1,31,3,0,0,50,summer,0,0.62,0,1236,1,1155,272
2024-07-31,2024,7,31,2,31,3,0,0,51,summer,0,0.81,0,1289,1,1156,273
2024-08-01,2024,8,1,3,31,3,0,0,52,summer,0,0.24,0,716,1,1157,274
2024-08-02,2024,8,2,4,31,3,0,0,53,summer,0,0.17,0,836,1,1158,275
2024-08-03,2024,8,3,5,31,3,1,0,54,summer,0,0.75,0,1206,1,1159,276
2024-08-04,2024,8,4,6,31,3,1,0,55,summer,0,0.75,0,1109,1,1160,277
2024-08-05,2024,8,5,0,32,3,0,0,56,summer,0,0.0,0,439,1,1161,278
2024-08-06,2024,8,6,1,32,3,0,0,56,summer,0,0.28,0,705,1,1162,279
2024-08-07,2024,8,7,2,32,3,0,0,55,summer,0,1.05,0,705,1,1163,280
2024-08-08,2024,8,8,3,32,3,0,0,54,summer,0,0.7,0,1100,1,1164,281
2024-08-09,2024,8,9,4,32,3,0,0,53,summer,0,0.36,0,693,1,1165,282
2024-08-10,2024,8,10,5,32,3,1,0,52,summer,0,0.16,0,944,1,1166,283
2024-08-11,2024,8,11,6,32,3,1,0,51,summer,0,0.17,0,640,1,1167,284
2024-08-12,2024,8,12,0,33,3,0,0,50,summer,0,0.39,0,576,1,1168,285
2024-08-13,2024,8,13,1,33,3,0,0,49,summer,0,0.06,0,541,1,1169,286
2024-08-14,2024,8,14,2,33,3,0,0,48,summer,0,0.83,0,957,1,1170,287
2024-08-15,2024,8,15,3,33,3,0,0,47,summer,0,0.87,0,1289,1,1171,288
2024-08-16,2024,8,16,4,33,3,0,0,46,summer,0,0.14,0,668,1,1172,289
2024-08-17,2024,8,17,5,33,3,1,0,45,summer,0,0.91,0,1423,1,1173,290
2024-08-18,2024,8,18,6,33,3,1,0,44,summer,0,0.36,0,629,1,1174,291
2024-08-19,2024,8,19,0,34,3,0,0,43,summer,0,0.59,0,983,1,1175,292
2024-08-20,2024,8,20,1,34,3,0,0,42,summer,0,0.34,0,500,1,1176,293
2024-08-21,2024,8,21,2,34,3,0,0,41,summer,0,0.14,0,751,1,1177,294
2024-08-22,2024,8,22,3,34,3,0,0,40,summer,0,0.43,0,949,1,1178,295
2024-08-23,2024,8,23,4,34,3,0,0,39,summer,0,0.0,0,599,1,1179,296
2024-08-24,2024,8,24,5,34,3,1,0,38,summer,0,0.33,0,767,1,1180,297
2024-08-25,2024,8,25,6,34,3,1,0,37,summer,0,0.55,0,1019,1,1181,298
2024-08-26,2024,8,26,0,35,3,0,0,36,summer,0,0.59,0,1295,1,1182,299
2024-08-27,2024,8,27,1,35,3,0,0,35,summer,0,0.04,0,472,1,1183,300
2024-08-28,2024,8,28,2,35,3,0,0,34,summer,0,0.06,0,572,1,1184,301
2024-08-29,2024,8,29,3,35,3,0,0,33,summer,0,0.56,0,734,1,1185,302
2024-08-30,2024,8,30,4,35,3,0,0,32,summer,0,0.16,0,455,1,1186,303
2024-08-31,2024,8,31,5,35,3,1,0,31,summer,0,0.4,0,839,1,1187,304
2024-09-01,2024,9,1,6,35,3,1,0,30,autumn,0,0.78,0,1349,1,1188,305
2024-09-02,2024,9,2,0,36,3,0,0,29,autumn,0,0.14,0,564,1,1189,306
2024-09-03,2024,9,3,1,36,3,0,0,28,autumn,0,0.25,0,650,1,1190,307
2024-09-04,2024,9,4,2,36,3,0,0,27,autumn,0,0.67,0,958,1,1191,308
2024-09-05,2024,9,5,3,36,3,0,0,26,autumn,0,0.0,0,393,1,1192,309
2024-09-06,2024,9,6,4,36,3,0,0,25,autumn,0,0.42,0,896,1,1193,310
2024-09-07,2024,9,7,5,36,3,1,0,24,autumn,0,1.44,0,1350,1,1194,311
2024-09-08,2024,9,8,6,36,3,1,0,23,autumn,0,0.6,0,1239,1,1195,312
2024-09-09,2024,9,9,0,37,3,0,0,22,autumn,0,0.81,0,1013,1,1196,313
2024-09-10,2024,9,10,1,37,3,0,0,21,autumn,0,0.3,0,883,1,1197,314
2024-09-11,2024,9,11,2,37,3,0,0,20,autumn,0,0.12,0,339,1,1198,315
2024-09-12,2024,9,12,3,37,3,0,0,19,autumn,0,0.05,0,674,1,1199,316
2024-09-13,2024,9,13,4,37,3,0,0,18,autumn,0,0.67,0,1167,1,1200,317
2024-09-14,2024,9,14,5,37,3,1,0,17,autumn,0,0.67,0,1109,1,1201,318
2024-09-15,2024,9,15,6,37,3,1,0,16,autumn,0,0.88,0,1004,1,1202,319
2024-09-16,2024,9,16,0,38,3,0,0,15,autumn,0,0.44,0,2706,1,1203,320
2024-09-17,2024,9,17,1,38,3,0,0,14,autumn,0,0.53,0,689,1,1204,321
2024-09-18,2024,9,18,2,38,3,0,0,13,autumn,0,0.55,0,891,1,1205,322
2024-09-19,2024,9,19,3,38,3,0,0,12,autumn,0,0.15,0,824,1,1206,323
2024-09-20,2024,9,20,4,38,3,0,0,11,autumn,0,0.55,0,1098,1,1207,324
2024-09-21,2024,9,21,5,38,3,1,0,10,autumn,0,0.74,0,1098,1,1208,325
2024-09-22,2024,9,22,6,38,3,1,0,9,autumn,0,0.66,0,833,1,1209,326
2024-09-23,2024,9,23,0,39,3,0,0,8,autumn,0,0.28,0,856,1,1210,327
2024-09-24,2024,9,24,1,39,3,0,0,7,autumn,0,1.51,0,1710,1,1211,328
2024-09-25,2024,9,25,2,39,3,0,0,6,autumn,0,0.5,0,436,1,1212,329
2024-09-26,2024,9,26,3,39,3,0,0,5,autumn,0,0.95,0,1416,1,1213,330
2024-09-27,2024,9,27,4,39,3,0,0,4,autumn,0,0.41,0,824,1,1214,331
2024-09-28,2024,9,28,5,39,3,1,0,3,autumn,0,0.98,0,1527,1,1215,332
2024-09-29,2024,9,29,6,39,3,1,0,2,autumn,0,0.36,0,570,1,1216,333
2024-09-30,2024,9,30,0,40,3,0,0,1,autumn,0,0.46,0,234,1,1217,334
2024-10-01,2024,10,1,1,40,4,0,1,0,autumn,0,0.84,0,1229,1,1218,335
2024-10-02,2024,10,2,2,40,4,0,0,1,autumn,0,1.18,0,1505,1,1219,336
2024-10-03,2024,10,3,3,40,4,0,0,2,autumn,0,0.46,0,530,1,1220,337
2024-10-04,2024,10,4,4,40,4,0,0,3,autumn,0,0.36,0,589,1,1221,338
2024-10-05,2024,10,5,5,40,4,1,0,4,autumn,0,0.31,0,1299,1,1222,339
2024-10-06,2024,10,6,6,40,4,1,0,5,autumn,0,0.27,0,658,1,1223,340
2024-10-07,2024,10,7,0,41,4,0,0,6,autumn,0,0.24,0,836,1,1224,341
2024-10-08,2024,10,8,1,41,4,0,0,7,autumn,0,0.27,0,589,1,1225,342
2024-10-09,2024,10,9,2,41,4,0,0,8,autumn,0,0.83,0,745,1,1226,343
2024-10-10,2024,10,10,3,41,4,0,0,9,autumn,0,0.56,0,915,1,1227,344
2024-10-11,2024,10,11,4,41,4,0,0,10,autumn,0,0.79,0,1077,1,1228,345
2024-10-12,2024,10,12,5,41,4,1,0,11,autumn,0,0.78,0,2370,1,1229,346
2024-10-13,2024,10,13,6,41,4,1,0,12,autumn,0,0.97,0,1255,1,1230,347
2024-10-14,2024,10,14,0,42,4,0,0,13,autumn,0,0.27,0,768,1,1231,348
2024-10-15,2024,10,15,1,42,4,0,0,14,autumn,0,0.47,0,845,1,1232,349
2024-10-16,2024,10,16,2,42,4,0,0,15,autumn,0,0.01,0,252,1,1233,350
2024-10-17,2024,10,17,3,42,4,0,0,16,autumn,0,0.01,0,605,1,1234,351
2024-10-18,2024,10,18,4,42,4,0,0,17,autumn,0,0.63,0,612,1,1235,352
2024-10-19,2024,10,19,5,42,4,1,0,18,autumn,0,0.38,0,395,1,1236,353
2024-10-20,2024,10,20,6,42,4,1,0,19,autumn,0,0.47,0,1022,1,1237,354
2024-10-21,2024,10,21,0,43,4,0,0,20,autumn,0,0.57,0,1055,1,1238,355
2024-10-22,2024,10,22,1,43,4,0,0,21,autumn,0,1.01,0,1300,1,1239,356
2024-10-23,2024,10,23,2,43,4,0,0,22,autumn,0,0.41,0,550,1,1240,357
2024-10-24,2024,10,24,3,43,4,0,0,23,autumn,0,0.41,0,690,1,1241,358
2024-10-25,2024,10,25,4,43,4,0,0,24,autumn,0,0.26,0,653,1,1242,359
2024-10-26,2024,10,26,5,43,4,1,0,25,autumn,0,0.89,0,895,1,1243,360
2024-10-27,2024,10,27,6,43,4,1,0,26,autumn,0,0.3,0,592,1,1244,361
2024-10-28,2024,10,28,0,44,4,0,0,27,autumn,0,0.41,0,961,1,1245,362
2024-10-29,2024,10,29,1,44,4,0,0,28,autumn,0,0.61,0,1277,1,1246,363
2024-10-30,2024,10,30,2,44,4,0,0,29,autumn,0,0.55,0,852,1,1247,364
2024-10-31,2024,10,31,3,44,4,0,0,30,autumn,0,0.48,0,1034,1,1248,365
2024-11-01,2024,11,1,4,44,4,0,0,31,autumn,1,2.68,0,2258,1,1249,366
