sku_id,channel,nonzero_ratio,croston_forecast,sba_forecast,rmse_croston,rmse_sba,mae_croston,mae_sba,mape_croston,mape_sba
SKU-0427,total,1.0,13.9056,13.2103,4.1697,4.2977,3.0855,2.8592,22.79,20.02
SKU-0427,hospital,1.0,6.0672,5.7638,1.8126,1.8763,1.2973,1.3034,22.89,21.87
SKU-0427,chain,1.0,4.2048,3.9946,1.257,1.2977,0.87,0.7805,22.11,18.89
SKU-0427,independent,1.0,3.6336,3.4519,1.1962,1.218,0.9485,0.8894,26.23,23.29
SKU-0428,total,1.0,28.3793,26.9603,7.7466,7.9382,6.2517,5.7299,22.94,19.96
SKU-0428,hospital,1.0,9.9852,9.486,2.7526,2.8644,2.0877,1.9077,20.29,17.48
SKU-0428,chain,1.0,9.5514,9.0738,2.4613,2.4847,2.0581,1.8601,23.77,20.5
SKU-0428,independent,1.0,8.8427,8.4005,2.6027,2.6546,2.1255,1.9661,25.99,22.89
SKU-0429,total,1.0,49.2205,46.7595,11.1659,11.5691,8.8741,8.1975,19.25,16.92
SKU-0429,hospital,1.0,12.994,12.3443,3.014,3.1307,2.3707,2.2171,19.52,17.36
SKU-0429,chain,1.0,20.4772,19.4533,4.6838,4.8788,3.6628,3.4555,19.04,17.1
SKU-0429,independent,1.0,15.7494,14.9619,3.5177,3.6062,2.8515,2.5823,19.57,16.89
SKU-0430,total,1.0,4.9872,4.7378,2.9249,2.9884,2.0074,1.9263,33.54,30.23
SKU-0430,hospital,0.988,1.4374,1.3655,1.2774,1.2977,0.9292,0.9058,46.71,42.79
SKU-0430,chain,0.988,1.3855,1.3163,1.166,1.1856,0.8329,0.8103,42.7,38.97
SKU-0430,independent,1.0,2.1642,2.056,0.6385,0.6483,0.4047,0.3334,19.55,15.27
SKU-0431,total,1.0,38.3238,36.4076,15.0916,15.3474,12.446,11.6407,31.48,27.81
SKU-0431,hospital,1.0,12.036,11.4342,4.7356,4.8436,3.7739,3.5275,29.25,25.74
SKU-0431,chain,1.0,17.3076,16.4422,6.9122,7.0545,5.584,5.2187,30.52,26.89
SKU-0431,independent,1.0,8.9802,8.5312,3.5223,3.5252,3.0888,2.9061,37.44,33.54
SKU-0433,total,1.0,42.8762,40.7324,10.8385,10.7011,9.6879,8.9071,26.34,23.2
SKU-0433,hospital,1.0,15.7458,14.9585,3.9939,3.9837,3.5256,3.2407,25.3,22.23
SKU-0433,chain,1.0,15.4831,14.7089,3.8467,3.7935,3.4309,3.1339,25.65,22.45
SKU-0433,independent,1.0,11.6473,11.0649,3.044,2.9713,2.755,2.536,29.48,26.12
SKU-0434,total,1.0,34.229,32.5176,11.6282,12.3756,8.1046,7.6327,19.03,16.7
SKU-0434,hospital,1.0,12.2171,11.6062,4.3899,4.6909,2.8493,2.9811,17.88,18.11
SKU-0434,chain,1.0,13.2586,12.5957,4.4653,4.7282,3.2418,3.0573,20.54,18.12
SKU-0434,independent,1.0,8.7533,8.3156,2.8231,3.0006,2.0154,1.895,18.82,16.5
SKU-0435,total,1.0,32.6128,30.9821,12.1496,11.8287,11.6216,11.0441,46.29,42.2
SKU-0435,hospital,1.0,9.75,9.2625,3.7018,3.6415,3.4884,3.3183,44.62,40.65
SKU-0435,chain,1.0,12.7703,12.1318,4.7397,4.6345,4.4926,4.2674,45.19,41.17
SKU-0435,independent,1.0,10.0924,9.5878,3.8024,3.649,3.6438,3.4635,51.07,46.73
SKU-0436,total,1.0,22.1719,21.0633,8.2693,8.3546,6.917,6.4836,31.7,28.17
SKU-0436,hospital,1.0,8.8997,8.4547,3.4554,3.49,2.8685,2.7064,33.68,30.18
SKU-0436,chain,1.0,8.0812,7.6771,2.997,3.0397,2.4467,2.2932,30.41,26.99
SKU-0436,independent,1.0,5.1911,4.9316,1.866,1.8731,1.6101,1.5041,31.97,28.33
SKU-0437,total,1.0,35.0373,33.2854,11.5266,11.6987,9.7082,9.0519,29.02,25.7
SKU-0437,hospital,1.0,12.3296,11.7131,4.021,4.0978,3.3332,3.1009,27.77,24.5
SKU-0437,chain,1.0,11.7859,11.1966,3.9564,4.0269,3.2886,3.0693,28.64,25.34
SKU-0437,independent,1.0,10.9217,10.3757,3.5903,3.6142,3.0907,2.8854,31.46,28.01
SKU-0438,total,1.0,47.1657,44.8074,27.3368,27.9318,21.4847,20.5158,38.04,34.08
SKU-0438,hospital,1.0,17.5091,16.6336,10.2113,10.4227,8.089,7.7293,39.2,35.19
SKU-0438,chain,1.0,15.9575,15.1597,9.0403,9.2253,7.2248,6.897,38.62,34.64
SKU-0438,independent,1.0,13.6991,13.0141,8.1072,8.3046,6.1709,5.8895,36.14,32.28
SKU-0441,total,1.0,15.2327,14.4711,7.2924,7.5299,5.5397,5.3403,30.46,27.64
SKU-0441,hospital,1.0,6.3129,5.9972,2.9586,3.0416,2.3478,2.2416,31.99,28.71
SKU-0441,chain,1.0,5.3145,5.0488,2.8957,2.9969,2.101,2.0402,32.7,29.92
SKU-0441,independent,1.0,3.6053,3.4251,1.5197,1.5663,1.1654,1.1046,28.29,25.19
SKU-0442,total,1.0,36.8446,35.0024,15.3483,15.4608,13.4007,12.6366,37.79,33.83
SKU-0442,hospital,1.0,10.035,9.5332,4.2889,4.324,3.7083,3.5002,38.94,34.92
SKU-0442,chain,1.0,13.8939,13.1992,5.7522,5.7709,5.0994,4.8113,39.4,35.35
SKU-0442,independent,1.0,12.9157,12.2699,5.3404,5.3987,4.593,4.3251,35.68,31.83
SKU-0443,total,1.0,15.1166,14.3608,6.8268,6.7704,6.2061,5.9131,50.26,45.81
SKU-0443,hospital,1.0,5.6669,5.3835,2.3092,2.2874,2.0841,1.9742,45.25,41.05
SKU-0443,chain,1.0,5.9227,5.6265,2.5355,2.5108,2.2937,2.1789,48.77,44.39
SKU-0443,independent,1.0,3.5271,3.3507,2.0157,2.005,1.8302,1.7625,65.13,59.96
SKU-0445,total,1.0,27.4906,26.1161,12.1901,12.2656,10.1542,9.4704,36.98,32.64
SKU-0445,hospital,1.0,10.9876,10.4382,4.8756,4.8815,4.1547,3.8821,40.03,35.54
SKU-0445,chain,1.0,8.5643,8.1361,4.0293,4.0831,3.1792,2.9667,35.03,30.8
SKU-0445,independent,1.0,7.9388,7.5419,3.3307,3.3436,2.8221,2.6236,35.7,31.41
SKU-0446,total,1.0,37.8341,35.9424,17.4747,17.1434,16.8414,16.1416,59.62,54.79
SKU-0446,hospital,1.0,11.7992,11.2093,5.3029,5.1774,5.1365,4.917,60.1,55.23
SKU-0446,chain,1.0,18.3452,17.4279,8.3158,8.1412,8.0257,7.6866,59.51,54.68
SKU-0446,independent,1.0,7.6897,7.3052,3.905,3.8704,3.6803,3.5387,61.02,56.13
SKU-0447,total,1.0,72.9913,69.3417,22.3225,22.9598,18.6985,17.4665,25.93,22.94
SKU-0447,hospital,1.0,18.804,17.8638,5.7998,5.9587,4.8653,4.5584,26.27,23.33
SKU-0447,chain,1.0,32.7875,31.1481,10.0449,10.3274,8.4248,7.8658,25.91,22.91
SKU-0447,independent,1.0,21.3998,20.3298,6.5,6.6954,5.4092,5.0557,25.77,22.83
SKU-0448,total,1.0,34.145,32.4377,11.7327,11.6863,10.7156,10.1541,36.34,32.88
SKU-0448,hospital,1.0,10.8349,10.2932,3.6934,3.6849,3.3468,3.1683,35.88,32.44
SKU-0448,chain,1.0,14.2393,13.5273,4.9148,4.8943,4.4896,4.255,36.61,33.14
SKU-0448,independent,1.0,9.0708,8.6172,3.1582,3.141,2.8805,2.7379,37.01,33.59
SKU-0449,total,1.0,56.6857,53.8514,23.1693,23.2994,20.2882,19.0332,36.55,32.51
SKU-0449,hospital,1.0,16.9398,16.0928,6.8765,6.9219,5.9909,5.6166,35.76,31.76
SKU-0449,chain,1.0,22.6515,21.5189,9.2898,9.3418,8.1295,7.6266,36.69,32.63
SKU-0449,independent,1.0,17.0944,16.2397,7.0295,7.0622,6.168,5.79,37.46,33.38
SKU-0450,total,1.0,60.1417,57.1346,17.3049,16.5885,16.1623,14.8858,34.0,30.18
SKU-0450,hospital,1.0,16.0936,15.2889,4.6693,4.5048,4.3294,3.9911,33.41,29.64
SKU-0450,chain,1.0,23.9721,22.7735,6.8953,6.5779,6.4649,5.9556,34.43,30.58
SKU-0450,independent,1.0,20.076,19.0722,5.7746,5.5411,5.3683,4.9433,34.21,30.38
SKU-0451,total,1.0,8.6474,8.2151,4.744,4.8657,3.4064,3.2489,30.83,27.47
SKU-0451,hospital,1.0,3.6833,3.4991,1.9931,2.0458,1.4408,1.3737,30.28,26.95
SKU-0451,chain,1.0,3.5367,3.3599,1.5964,1.6445,1.1395,1.0648,25.63,22.24
SKU-0451,independent,0.994,1.4275,1.3561,1.2044,1.224,0.8773,0.8538,45.54,41.64
SKU-0452,total,1.0,40.0538,38.0511,11.3805,11.3948,9.7941,9.0628,27.63,24.43
SKU-0452,hospital,1.0,15.9475,15.1501,4.5092,4.5276,3.8553,3.571,26.98,23.85
SKU-0452,chain,1.0,16.8378,15.9959,4.8176,4.825,4.1354,3.8225,27.67,24.43
SKU-0452,independent,1.0,7.2685,6.9051,2.1059,2.0945,1.8117,1.6781,30.23,26.88
SKU-0453,total,1.0,8.5096,8.0841,2.2319,2.2055,1.8531,1.6651,24.81,21.36
SKU-0453,hospital,1.0,2.6065,2.4762,0.8722,0.8692,0.7506,0.7072,30.43,27.24
SKU-0453,chain,1.0,3.8626,3.6694,1.1393,1.119,0.9891,0.9247,29.61,26.46
SKU-0453,independent,0.988,2.0405,1.9385,0.4364,0.4365,0.1883,0.206,10.13,10.66
SKU-0454,total,1.0,31.6955,30.1107,13.633,13.9043,10.9841,10.3375,32.51,28.85
SKU-0454,hospital,1.0,13.335,12.6683,5.7345,5.8763,4.4749,4.2086,30.54,27.02
SKU-0454,chain,1.0,12.1559,11.5481,5.4044,5.5386,4.2014,3.9691,30.79,27.34
SKU-0454,independent,1.0,6.2046,5.8944,2.6194,2.6091,2.3086,2.1817,43.14,38.94
SKU-0455,total,1.0,45.1738,42.9151,11.2955,11.2306,9.7635,8.8392,24.85,21.57
SKU-0455,hospital,1.0,12.9207,12.2746,3.2418,3.2478,2.7483,2.4979,24.62,21.45
SKU-0455,chain,1.0,18.726,17.7897,4.6706,4.6323,4.0595,3.6685,24.75,21.42
SKU-0455,independent,1.0,13.5271,12.8508,3.4192,3.3867,2.9656,2.6728,25.56,22.12
SKU-0456,total,1.0,9.0223,8.5711,4.8378,4.8515,4.1504,3.9686,50.89,46.33
SKU-0456,hospital,1.0,4.1991,3.9891,1.8449,1.8393,1.5923,1.5053,42.49,38.29
SKU-0456,chain,1.0,2.9978,2.8479,1.6054,1.6108,1.3597,1.3074,48.01,43.87
SKU-0456,independent,0.984,1.8254,1.7341,1.4488,1.4575,1.2151,1.1858,70.2,65.13
SKU-0457,total,1.0,29.3456,27.8784,10.2146,10.3298,8.7441,8.1766,31.02,27.53
SKU-0457,hospital,1.0,11.9598,11.3618,4.157,4.1881,3.5991,3.3719,31.8,28.31
SKU-0457,chain,1.0,11.9666,11.3683,4.2765,4.3158,3.6734,3.4461,32.08,28.58
SKU-0457,independent,1.0,5.4193,5.1483,1.876,1.9199,1.4849,1.3757,29.29,25.81
SKU-0458,total,1.0,43.1216,40.9655,19.8565,20.5035,15.1727,14.4606,30.25,27.09
SKU-0458,hospital,1.0,17.9256,17.0293,8.4817,8.7851,6.2751,5.9937,28.72,25.71
SKU-0458,chain,1.0,15.4374,14.6655,7.3454,7.6149,5.3641,5.1133,28.18,25.15
SKU-0458,independent,1.0,9.7586,9.2707,4.1583,4.2191,3.5614,3.3761,38.13,34.33
SKU-0459,total,1.0,9.7967,9.3068,3.8869,4.1214,2.3748,2.5399,18.44,19.2
SKU-0459,hospital,1.0,2.9342,2.7875,1.0575,1.1367,0.579,0.7206,14.52,18.62
SKU-0459,chain,1.0,4.3044,4.0892,1.8376,1.9288,1.1668,1.105,21.76,19.24
SKU-0459,independent,1.0,2.5581,2.4302,1.0975,1.1573,0.8603,0.9034,27.65,27.95
SKU-0460,total,1.0,12.6965,12.0617,4.0952,4.0736,3.5672,3.3187,31.14,27.63
SKU-0460,hospital,1.0,4.0581,3.8552,1.3389,1.3144,1.2014,1.1281,34.34,30.82
SKU-0460,chain,1.0,5.6809,5.3969,1.7956,1.8317,1.408,1.2968,26.78,23.48
SKU-0460,independent,1.0,2.9575,2.8096,1.0771,1.048,0.9647,0.9229,39.86,36.45
SKU-0461,total,1.0,39.9936,37.9939,13.6694,14.0252,11.2456,10.5213,27.07,23.91
SKU-0461,hospital,1.0,14.3972,13.6773,4.9763,5.1252,4.0292,3.7773,26.02,22.97
SKU-0461,chain,1.0,15.3985,14.6285,5.2028,5.3317,4.3017,4.0292,27.07,23.95
SKU-0461,independent,1.0,10.1979,9.6881,3.5301,3.6069,2.9263,2.7361,29.2,25.88
SKU-0462,total,1.0,46.7775,44.4386,11.3357,11.9331,8.7189,8.2481,18.2,16.29
SKU-0462,hospital,1.0,16.9339,16.0872,4.1436,4.3753,3.1431,2.9659,18.09,16.14
SKU-0462,chain,1.0,18.9582,18.0103,4.6395,4.8976,3.5106,3.3122,17.93,15.99
SKU-0462,independent,1.0,10.8854,10.3411,2.613,2.7165,2.0969,2.023,19.39,17.74
SKU-0463,total,1.0,32.7261,31.0898,9.5246,9.68,8.0826,7.5202,25.76,22.75
SKU-0463,hospital,1.0,8.9596,8.5117,2.5501,2.5864,2.1629,2.0136,25.98,23.02
SKU-0463,chain,1.0,13.0336,12.3819,3.7324,3.795,3.1403,2.9219,25.26,22.32
SKU-0463,independent,1.0,10.7328,10.1962,3.2936,3.3488,2.7848,2.6018,26.66,23.62
SKU-0464,total,1.0,36.681,34.8469,14.1813,14.3878,12.0252,11.3023,33.23,29.6
SKU-0464,hospital,1.0,12.3829,11.7638,4.8173,4.9165,3.962,3.7229,31.08,27.6
SKU-0464,chain,1.0,13.383,12.7138,5.1584,5.1974,4.4873,4.2227,35.51,31.76
SKU-0464,independent,1.0,10.9151,10.3693,4.2521,4.3191,3.5775,3.366,33.43,29.82
SKU-0466,total,1.0,5.7184,5.4325,2.1594,2.2607,1.4427,1.4416,21.03,19.96
SKU-0466,hospital,0.998,2.1505,2.043,0.7436,0.7829,0.4723,0.4256,16.56,13.57
SKU-0466,chain,0.998,2.1506,2.0431,0.8248,0.8638,0.4995,0.4528,16.86,13.85
SKU-0466,independent,0.99,1.4174,1.3465,0.7539,0.7723,0.6377,0.6311,39.15,36.78
SKU-0467,total,1.0,34.1746,32.4659,14.5562,14.2759,13.8172,13.1298,51.76,47.16
SKU-0467,hospital,1.0,9.8134,9.3227,4.2542,4.1579,4.0585,3.8607,54.21,49.49
SKU-0467,chain,1.0,16.5329,15.7063,6.9867,6.8691,6.585,6.2529,50.07,45.56
SKU-0467,independent,1.0,7.8283,7.4368,3.3396,3.2742,3.1769,3.0191,53.45,48.76
SKU-0468,total,1.0,24.1338,22.9271,11.7878,12.2761,8.5689,8.2601,27.04,24.41
SKU-0468,hospital,1.0,10.5751,10.0464,5.2622,5.4808,3.7911,3.6518,26.95,24.29
SKU-0468,chain,1.0,7.6798,7.2958,3.7714,3.9224,2.7644,2.6632,27.98,25.26
SKU-0468,independent,1.0,5.8789,5.585,2.7912,2.9084,2.0475,2.0121,27.32,25.36
SKU-0471,total,1.0,46.1631,43.8549,16.0023,15.9946,14.5904,13.7226,34.37,30.77
SKU-0471,hospital,1.0,14.1213,13.4152,4.9523,4.9472,4.5107,4.2452,35.17,31.54
SKU-0471,chain,1.0,18.3896,17.4701,6.3846,6.3916,5.7996,5.4539,34.18,30.59
SKU-0471,independent,1.0,13.6522,12.9696,4.6923,4.6826,4.2801,4.0243,34.08,30.5
SKU-0472,total,1.0,14.0163,13.3155,4.6567,4.4602,4.2403,3.9354,39.04,34.91
SKU-0472,hospital,1.0,5.8774,5.5836,1.9433,1.8665,1.7569,1.6293,39.37,35.23
SKU-0472,chain,1.0,4.8747,4.631,1.8058,1.724,1.6646,1.5588,47.61,43.06
SKU-0472,independent,1.0,3.2642,3.101,1.0608,1.0314,0.8715,0.7893,34.26,30.03
SKU-0473,total,1.0,29.6814,28.1973,14.4585,14.9483,10.5446,10.046,28.11,25.03
SKU-0473,hospital,1.0,12.5569,11.929,6.4725,6.6982,4.6113,4.4093,28.26,25.24
SKU-0473,chain,1.0,8.6188,8.1878,4.1772,4.2955,3.2027,3.0507,31.52,28.18
SKU-0473,independent,1.0,8.5058,8.0805,3.8515,3.9949,2.7639,2.5974,25.52,22.28
SKU-0474,total,1.0,55.7944,53.0047,22.0088,21.2872,21.1715,19.8956,51.26,46.41
SKU-0474,hospital,1.0,17.7121,16.8265,6.8822,6.6846,6.5815,6.1764,47.95,43.27
SKU-0474,chain,1.0,23.9029,22.7077,9.5127,9.1926,9.1707,8.6241,51.88,47.0
SKU-0474,independent,1.0,14.1795,13.4705,5.6404,5.438,5.4193,5.0951,55.75,50.68
SKU-0475,total,1.0,28.4245,27.0033,7.0332,7.4218,5.3521,5.0819,18.09,16.24
SKU-0475,hospital,1.0,12.094,11.4893,3.044,3.2317,2.2162,2.2316,17.59,16.85
SKU-0475,chain,1.0,8.2872,7.8728,2.1073,2.2301,1.5816,1.539,18.49,17.09
SKU-0475,independent,1.0,8.0433,7.6411,1.9509,2.0237,1.5628,1.4937,19.09,17.29
SKU-0477,total,1.0,47.2386,44.8767,22.2963,22.5968,20.0023,19.2699,44.11,40.35
SKU-0477,hospital,1.0,19.5405,18.5635,9.5148,9.661,8.4409,8.1379,44.29,40.52
SKU-0477,chain,1.0,17.4696,16.5961,8.1779,8.2658,7.4286,7.1577,45.0,41.2
SKU-0477,independent,1.0,10.2285,9.7171,4.6342,4.6992,4.1337,3.9743,42.74,39.05
SKU-0479,total,1.0,25.6613,24.3782,8.4932,8.7425,6.8832,6.4796,27.07,24.15
SKU-0479,hospital,1.0,8.9706,8.522,3.1376,3.2304,2.5126,2.3805,28.74,25.83
SKU-0479,chain,1.0,11.3318,10.7653,3.775,3.8842,3.0486,2.865,26.91,23.95
SKU-0479,independent,1.0,5.3589,5.0909,1.7002,1.7433,1.3395,1.2408,27.19,23.99
SKU-0481,total,1.0,42.7834,40.6443,24.2028,24.6856,17.9092,16.8589,35.72,31.48
SKU-0481,hospital,1.0,11.5617,10.9836,6.3378,6.4551,4.7886,4.5014,35.93,31.65
SKU-0481,chain,1.0,20.5862,19.5569,11.4207,11.6315,8.6206,8.106,36.45,32.13
SKU-0481,independent,1.0,10.6355,10.1037,6.4776,6.6284,4.5197,4.2827,34.92,30.95
SKU-0482,total,1.0,39.4501,37.4776,23.3431,24.454,13.9477,15.0784,20.73,22.6
SKU-0482,hospital,1.0,12.7873,12.148,7.4201,7.7796,4.4778,4.8421,20.75,22.56
SKU-0482,chain,1.0,17.0243,16.1731,9.7936,10.262,5.8095,6.2735,20.28,22.0
SKU-0482,independent,1.0,9.6385,9.1566,6.1621,6.4426,3.8741,4.13,23.89,25.35
SKU-0483,total,1.0,13.8866,13.1922,4.8671,4.8481,4.2799,4.0243,33.56,30.04
SKU-0483,hospital,1.0,3.969,3.7705,1.351,1.3442,1.1736,1.1067,31.58,28.32
SKU-0483,chain,1.0,6.5602,6.2322,2.127,2.1094,1.8838,1.7567,32.38,28.82
SKU-0483,independent,1.0,3.3574,3.1895,1.4864,1.4895,1.2791,1.229,44.04,40.35
SKU-0484,total,1.0,2.8979,2.753,1.2172,1.188,1.0076,0.9441,41.37,37.11
SKU-0484,hospital,0.984,1.0001,0.9501,0.2371,0.2474,0.0563,0.1045,2.08,6.95
SKU-0484,chain,0.984,1.258,1.1951,0.5232,0.5194,0.3967,0.3553,28.62,23.92
SKU-0484,independent,0.297,0.4683,0.4449,0.621,0.6175,0.553,0.5435,58.07,60.16
SKU-0485,total,1.0,24.3662,23.1479,10.2549,10.5856,8.1294,7.7507,29.55,26.52
SKU-0485,hospital,1.0,6.5176,6.1917,2.8746,2.9595,2.3,2.2002,31.08,28.0
SKU-0485,chain,1.0,10.4964,9.9716,4.7134,4.8797,3.6229,3.4632,28.67,25.72
SKU-0485,independent,1.0,7.3522,6.9846,2.7235,2.7966,2.2328,2.1041,31.83,28.49
SKU-0486,total,1.0,41.2743,39.2106,11.9233,12.0378,10.2783,9.4723,26.64,23.35
SKU-0486,hospital,1.0,10.8191,10.2781,3.1355,3.1515,2.7296,2.5178,27.52,24.19
SKU-0486,chain,1.0,20.3057,19.2904,5.8332,5.8917,5.0314,4.6347,26.74,23.45
SKU-0486,independent,1.0,10.1496,9.6421,2.993,3.0325,2.5213,2.3303,26.1,22.91
SKU-0488,total,1.0,16.6352,15.8034,8.3279,8.5308,6.4773,6.1616,34.14,30.54
SKU-0488,hospital,1.0,5.1327,4.876,2.5858,2.6448,2.0287,1.9393,36.21,32.66
SKU-0488,chain,1.0,7.697,7.3121,3.9577,4.0596,3.0325,2.8819,33.5,29.86
SKU-0488,independent,1.0,3.8055,3.6153,1.8207,1.8614,1.4259,1.361,33.53,30.15
SKU-0490,total,1.0,62.7263,59.59,16.072,16.6309,13.2092,12.331,20.84,18.4
SKU-0490,hospital,1.0,20.2039,19.1937,5.2225,5.3956,4.3052,4.0364,21.29,18.9
SKU-0490,chain,1.0,29.8313,28.3398,7.5829,7.8204,6.3023,5.8614,21.03,18.5
SKU-0490,independent,1.0,12.6911,12.0566,3.3088,3.4547,2.6276,2.4677,20.05,17.79
SKU-0491,total,1.0,19.4799,18.5059,10.2158,10.4633,8.1189,7.7868,37.1,33.54
SKU-0491,hospital,1.0,8.8599,8.4169,4.3616,4.4729,3.4583,3.3021,35.17,31.65
SKU-0491,chain,1.0,6.5316,6.205,3.5521,3.6338,2.8193,2.7041,38.74,35.04
SKU-0491,independent,1.0,4.0885,3.8841,2.3331,2.3867,1.8625,1.8131,40.32,37.11
SKU-0492,total,1.0,28.012,26.6114,11.2505,11.0541,10.3277,9.6274,43.89,39.19
SKU-0492,hospital,1.0,9.0526,8.6,3.8162,3.7261,3.5825,3.3562,49.51,44.54
SKU-0492,chain,1.0,10.5013,9.9763,4.1633,4.1195,3.7177,3.4552,41.36,36.8
SKU-0492,independent,1.0,8.4581,8.0352,3.3116,3.2513,3.0275,2.816,41.95,37.35
SKU-0493,total,1.0,32.2217,30.6106,7.0224,7.3675,5.6394,5.4264,17.36,15.84
SKU-0493,hospital,1.0,9.4712,8.9976,2.0812,2.1967,1.6509,1.5203,16.91,14.68
SKU-0493,chain,1.0,12.4684,11.845,2.7874,2.9142,2.2547,2.1535,18.27,16.57
SKU-0493,independent,1.0,10.2821,9.768,2.2333,2.3324,1.8311,1.7829,17.83,16.49
SKU-0494,total,1.0,5.2443,4.9821,1.9004,1.8915,1.5408,1.415,32.6,28.57
SKU-0494,hospital,0.99,1.699,1.6141,0.9271,0.9198,0.8136,0.7873,57.06,52.69
SKU-0494,chain,0.99,1.699,1.6141,0.9271,0.9198,0.8136,0.7873,57.06,52.69
SKU-0494,independent,1.0,1.8463,1.7539,0.4623,0.4806,0.3194,0.382,21.67,23.98
SKU-0495,total,1.0,27.6138,26.2331,8.1852,8.2436,7.1118,6.5879,27.61,24.33
SKU-0495,hospital,1.0,12.2557,11.6429,3.4719,3.4921,3.0159,2.7841,26.56,23.34
SKU-0495,chain,1.0,9.0609,8.6078,2.9102,2.9475,2.4451,2.2929,28.92,25.79
SKU-0495,independent,1.0,6.2972,5.9824,1.8516,1.8503,1.6531,1.5253,28.45,25.0
SKU-0497,total,1.0,28.2781,26.8642,11.9634,12.3165,9.4226,8.9338,30.34,27.1
SKU-0497,hospital,1.0,12.4312,11.8097,5.2874,5.4427,4.15,3.927,30.56,27.24
SKU-0497,chain,1.0,10.1139,9.6082,4.4416,4.568,3.4991,3.337,30.68,27.54
SKU-0497,independent,1.0,5.733,5.4463,2.2957,2.3653,1.7849,1.6871,31.57,28.28
SKU-0498,total,1.0,28.3159,26.9001,8.38,8.4056,7.336,6.7667,27.27,23.9
SKU-0498,hospital,1.0,11.9017,11.3066,3.6432,3.6755,3.1239,2.9117,27.19,24.05
SKU-0498,chain,1.0,8.8105,8.37,2.5098,2.4953,2.2468,2.0726,27.81,24.44
SKU-0498,independent,1.0,7.6037,7.2235,2.2696,2.2756,1.9815,1.8149,27.29,23.74
SKU-0499,total,1.0,51.1678,48.6094,22.0048,22.8685,17.2225,16.5439,28.94,26.17
SKU-0499,hospital,1.0,17.9886,17.0892,7.7816,8.0831,6.0939,5.8568,29.05,26.28
SKU-0499,chain,1.0,20.2363,19.2245,8.6125,8.9443,6.7898,6.5204,29.06,26.28
SKU-0499,independent,1.0,12.9428,12.2957,5.6401,5.8693,4.3396,4.169,28.9,26.14
SKU-0500,total,1.0,22.4892,21.3647,6.1163,6.4431,4.5743,4.2431,19.6,17.15
SKU-0500,hospital,1.0,8.2077,7.7973,2.2487,2.3645,1.6656,1.6366,20.21,18.88
SKU-0500,chain,1.0,9.4093,8.9388,2.5753,2.696,1.9403,1.8311,21.33,19.12
SKU-0500,independent,1.0,4.8722,4.6286,1.4245,1.5072,1.0488,1.1196,19.51,19.98
